path,sha256,bytes,source_commit,author,license,modification,release_inclusion
krita/data/preset_icons/tool_icons/01_02_pencil-double-ring.png,856d1ecc9ea83939af328579df0cb746c9b964814660539f9b15ddd31095e74c,19629,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/01_04_graphite.png,bf18df4965ca89d754b92bbe64f56b6bbc02b54d31323396aaa1327fcdecf656,31883,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/02_01_charcoal-pencil-thin.png,e01b4bfb1219a9621103c947391a86684affa9b8b5e697bb912615c788ee71b2,21795,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/02_02_charcoal-pencil-medium.png,6a61fe9f75f5cc991841fd93f80ffcf43b354a00b667230874c7a8a556be421b,22751,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/02_03_charcoal-pencil-large.png,f61779c03edde58056a017f83d7224c0213bc7ab844d0dba9bd19095d0a2dc8d,29544,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/02_04_charcoal-block.png,d7311b5dce4e5fd297e53d5f33917f5fd00ab0615a1da4a811669689da385c79,18535,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/03_01colored-pencil.png,4346c44886ae8aff8317509b8875603ad25b86c7aa6714c92066fb788058784b,19924,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/03_02_chalk-square.png,8ed3b5028a002cdf1d99acad8708aa91ed4dbf35e83e15d0f40818b7d9d437e1,6149,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/03_03_pastel.png,18c9a143591fd6f4c83ae7fd76f6f6c08bc1de16d0e3c47e6c6cd50a216ab621,31063,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/04_01_technical-pen.png,879a32075093a67a321356f42a46cabec9074ecd683f274f7bc683ee35638f6d,30461,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/04_02_gel-pen.png,d516dd6fb280dd05f441c1fdbdef7a8ea32545487f117850f138223de9e3d426,35861,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/04_03_inking_fine-line_tiny.png,ce4117204311dabfce61e45587a847bd09b3382eddf3048fee9d17b90c4368b2,12752,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/04_04_inking_fine-line_medium.png,7726d84b28e7c197f441e2ee327fd0c84246862b290768091fda75b46b49155b,13249,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/04_05_ink-pen-atom.png,835eaff26e04b39d462773c45b341af05f21b33878dfcfbed67fe07eeeb4b28a,18495,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/04_06_ink-G-pen.png,bdf5c7210081aa96f289f8ba05259dad6abdde996769f53c6d5d987185ffd380,21462,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/04_07_inking_dynamic_pen.png,43f7313b1a0d9193625541ebed84fde1c607ee4720da4f83f74b848dd4269f32,17060,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/04_08_inking_dynamic_pen_though.png,5cb85f12c072b94428d039788314ba5eb265f467bff1b58076ae61c20125f742,13393,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/04_09_inking_pen_bumpy.png,c575a5a2cf07e6ef7187c6413676ea02c090040a0e9b97d173e6160d38cacf7d,13562,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/04_10_inking_pen_bumpy_though.png,0ce87c9b936c86684280e332ebf2e497208a85321422da67460f76e712c19b23,14240,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/04_11_inking_pen_calligraphic.png,9f932c9237eb78476a56920666647b8951952d173977cee54ef7d968f9c1e74a,16497,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/04_12_rigger-brush.png,025c0e44c8d478a98db72cf4a36490675ef6b98e74cf459dc65ddd16ed2c3574,13277,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/04_13_inking_brush.png,a73a5f65e7ebd3b08e00eda8c993fac0423d2a9bed4f1617596cb2883aa66b86,15951,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/04_14_inking_brush_blurry.png,0461951e95e1e42a73f8581f4699f01eb8e46f94e4337023954ef722c74a6828,18574,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/04_15_ink-brush.png,15955c48463bec9b4774721c6b804befe3485d5a2a0990ef746fe34883289bc4,22020,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/04_16_large-rounded-cut.png,83d8227db2ae1a5bf03c8b25c62bd4a7cc1bcb1f0f9baa3a20e9033267295354,22391,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/04_17_ink-pen-glass.png,d4f81c142eccee413084b20649173d765f48bcafea191db202b087c27ebe495b,30970,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/05_01_airbrush.png,a6ec7da4643c9893e2938ad5aa65fd8adb2dc9559dcf7dd7e2e3c5ebaafc1cfd,34971,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/05_02_thin-stylus-tablet.png,702ecec736449323fb6511a6d90045c6eb8433b140f90e8059569899d8ad4d3c,19427,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/05_03_stylus-white.png,77841be42ad1dc8c6cc3f7dfb7270ed5db886858803d74881433199e8b99d72b,32973,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/05_04_stylus.png,7b109ae58492947e8ad0e0fb96e85a8d2c34da28bd4da881d53ea6cfa161a45d,33041,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/05_05_stylus-colored-ring.png,72bb6a0f852199f46d268280883d531123af15c33a4bd4fef9d45658530171f9,30597,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/05_06_stylus-colored.png,168035288c7c47302cc9e6cda377b80ccee57135af753be2032cec5a4f052816,22546,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/05_07_stylus-experimental.png,0a24149c3d12bb23874d16ec5e109954c19e8481dcb18b665f90cc3d9b88e126,34040,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/06_01_marker.png,6de1299e2ba13081d5c303eff79e8069526788812207841af1b898d405023764,25017,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/06_02_marker-old.png,4a229e08cbdf9b54c535b310b30c54dc3f299611a52e395a6f804c3d758ee793,26446,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/06_03_marker-large.png,a94b5464a0cc1050db1e3ba260c0d5c7aead4544655e03e1a846b7dc1ee388df,20730,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/06_04_round_marker_detail.png,858ccbcdd54e874e109c9f323dc3dd59f7512b8cb303136e2a0aa49b6def836b,14058,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/06_05_sketching_wide_47.png,91e3e85ff0633ab92c3f13b94e940f72cb6884c9807834118c070b10292ca36f,16771,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/06_06_sketching_wide_bristles.png,3e39a11275b312dad598c336980d182de3cdcc8f6a2db08bc68af7e68e43ed5a,20481,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/07_01_synthetic-thin.png,e02be1a8bb67b1ab6be60a40f2739d03c0353bb4722aa21153da6e2f0f0e1012,13640,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/07_02_synthetic-medium.png,ed4102cb3d83b0ada380dc811988a5f689b6e5fb00ca12d5e23d3424d5bf3756,17872,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/07_03_synthetic-filbert.png,42568ecd7cc6cd2cd2693c9ba5879745226e3468f78e7a2f758b730c59bdeeed,21463,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/07_04_synthetic-large-bright.png,2f66279114c995cabec383a72c0179aeb2fbb63d136007cb014bf9ceb6fcb564,39423,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/07_05_synthetic-large-bright-used.png,a682101664be97708a9a99a2a0e227e739c425f9dc9d1f72b126778eed0eba4f,38276,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/07_06_oil-filbert.png,ec0223550384382842b468b83c7a111d26c2c536e9bc499a1a0d9fd0e1c0f56b,26747,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/07_07_oil-flat-large.png,29d77e6c3da8bafcfc1cb7f8c5ed9301f77b4f35687da7816ce60a8a68a9bb43,41575,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/07_08_acrylic-rounded-used.png,469b2fcf2edfa1c2d85d90657f83fe987593b7ee45d89e0d33cf234eb0407db5,20864,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/07_09_acrylic-angled.png,bed78ac08bd1a26cd6b55611e6a46948f2356034290cb719126107546195662c,25179,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/07_10_acrylic-flat.png,17eef8b47f17415ae582c035cda7b46f3f1a8b840fb79cd52fccb3c0da7fe5bd,25364,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/07_11_acrylic-mop.png,466009cd4ca244bfdc3bb9c8ef3f82ec809e04b839e5494421d6330a04a64b5c,33410,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/07_12_wide_dull_round.png,cbcaeb8989a7534a851ed7760f62f4a9d1ba6f21a48374a1b46fa2938a7654e2,18075,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/07_13_wide_brush_blurry.png,a0a886d8b5080d795c52d8ecde6e8fac5f526f9b873bbc2162200907f3eccee0,24056,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/07_14_watercolor-flat.png,502662bc1d2a64d33568906388242f8397d59cffd60e7524ca6213f4120e982f,21828,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/07_15_acrylic-fan-used.png,d35a81deed2402a62bf24e818d817402862332a8cb9b228db83569a5bea805a6,27828,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/07_16_acrylic-flat-old.png,3a129cf480ac94d13ac8f75743ca775239042fb193fb92fad6e484c3753149aa,27965,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/07_17_synthetic-very-old.png,2acaf0c5e5203362b539550d457441c81f041236cdf6ed5b3611171dd353b49d,29047,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/07_18_special-effect-used-brush.png,e19beb8303ce7e529eb563fb9ca0e8017c9b02763012bd3f24821a45c74f4052,23429,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/08_01_watercolor-brush-medium.png,fd19cfc0c68184da0178b6d91743965bb0f6bcd543530fcb5d4273b48426d73a,24046,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/08_02_oil-round-hard.png,793770663ec5f3ec059d1a8dd2272dd39de58973fe8b625b550a3b56b198de4d,26977,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/08_03_sumi-e.png,966c6e826b5f81937d3a7b535f2f78e0322e0b5228de750bccbc9c9d733335a2,34929,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/08_04_wide_brush_big.png,689191efc3b2f42d4ce6da3aa2c6e98dd5444c1cd84dfa036c4d5a53ac935cff,36817,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/09_01_blending-stump.png,4ddba3070b02c0b4e454f86f7c1558bc12e72d52701238f3246cf3e00c95c357,21270,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/09_02_blur_soft.png,d9e2b560272b2fbed8dd610d71d9b3b7239a6e8e88d553007b50f0e5aed278e3,19052,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/09_03_knife.png,d6807ae0b23560d507f1f102c6dd712d80fd26c57948ab8bf571c26b2552331c,19063,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/09_04_knife-rake.png,1a29238f4d5ac68248c520945e1bd75889bd7820e87e9d0dce16d0a2e74591d7,17892,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/09_05_paint-roller.png,1edb230c755f6479c7a365d1dd5686f7dfccf2566d43d66fa490e9c86fd16cfb,23376,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/10_01_color-effect.png,aa6314d85c856063adc49206e18f302cae9cdb0b17aa0105dde182b26b4f6846,30118,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/10_02_adjustment-contrast.png,7588dcc3132d852147c7ff08adfbbe761fc1c327cdda0a49db5913bd3aec3a6e,18398,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/10_03_adjustment-dark.png,f425412b190cdc5e68f2679f7297ef7adef91f672230e05cc3fcc22e0171028a,21844,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/10_04_filter.png,3fe5112b0d7c5b5dd0e41550a899962208e3a17d5f788c81e77ba8af34ecdf6a,25236,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/10_05_deform.png,3881927c422d4c7d6ccc01136eccb5bef70b08c89d937bf8947456211d82c592,29039,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/10_06_clone.png,eee297be6e0382a441bc89270d9d15db27e3e9fa8909fa2ca5055b05ddaf665d,40796,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/11_01_wand.png,53d3d2454217e6a7b5ef65fe1c488d5e39b22fb0c8a18ca6a1b58bf6ec47dec8,17917,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/11_02_shape.png,312493824708d6480302c7b8c105c17285dd81dcce5fbdf421da19ea551703d3,27514,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/11_03_experimental.png,8497c2f70a24af403960effcc2fa76f0cdd60bc9cfb8d7e5eef85ee0635ee1cc,29628,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/11_03stamp.png,43ea3fee1cadacbbe81ca3ef81c6faa84597d54afba1b969c15092be68bd06e8,27805,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/11_04_texture-indicator.png,ed91c06a1a04272e96c3e9cbc5ac5bba0602c6b006ee94daee4710cfca544dc4,6328,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/11_05_screentone-indicator.png,686b75aab240fd64aab0cf144becb642eb0afa09294158036d8d3cbf275c856e,4309,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/11_06_grid.png,0fd8127c4562f9548f2f0595c0a7856b793c89a7e2349de8354d95f2cfb63f14,15384,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/12_01_Mechanical_Pencil.png,e6fbb289fc980334f6387ee5df3a044648cfc99d069acc3767dbb218711a5084,13793,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/12_02_Fineliner.png,8ebc28d90a148b379b95c5881a59bf1e43f74fdfa82d3cbad60f55538ad7a5f6,11876,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/12_03_Marker_Permanent.png,1c5982745e02aaeabb6a4eb28e232140d360247dd58509d3f93a2b9c50927708,20830,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/12_04_PenBrush_01.png,7dcb6be5a69ba1239ce1fc13101c6ef1407d220879ee6a189a8a9410c9e4e944,19708,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/12_05_Pen_01.png,ca45f23dcea48573cdfa14be1a727dd50c4ae5230fb66538f118bd402f93b1df,27307,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/12_06_Pen_02.png,fe88e63ec5720e020d031598b79be45e1743675edc1cb4d38bd55d19d84cb3ee,28408,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/12_07_Pen_03.png,9de11392e9f4162e3bdf09e0a3bcfa426640f568dc5ef1ce6667cc8b32b6788b,13781,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/12_08_Graphite_stick.png,f5a7812c7c771882d1264535a7e7127633f91b6292163663a713fcb41b0f9952,19116,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/12_09_Pastel_Bar_01.png,b476d6ac7192472b8b49b5336aa796fe3a6ea7ac10337aac27b18d7ace6d4937,59258,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/12_10_Pastel_Bar_04.png,c22f5c7b8d8db7790c4f00b17223d176cc6e514ffe4a025d6c28b63550c79e47,30345,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/12_11_Pastel_Bar_02.png,7afc4867f3c8b95c43af5cbd5f97536c8d455be167a0a118a5305bec4fe413a7,84857,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/preset_icons/tool_icons/CMakeLists.txt,d9134b4189be5ba0bfd2df60d3308e68cb5f000b3051a8b7097d09744c3d995b,2523,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/CMakeLists.txt,8e655c34d19e3f24dd397d5bbf3195eacbc76603b15e92851450c0c9d9c7d2f7,299,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/ITUR_2100_PQ_FULL.ICC,8a66e7e397f1a833f34b584681857589144a1da01918e2b52447c56bdebd5e4f,13472,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/README,31a51c482c4e48033e729b382fb8676863d6b7161607e1d9088dbcda613264b4,307,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/cmyk.icm,156e7c14f244cfc4ed83a755ca4803d80e15dd249b40fae82cb127d3902e15c7,961644,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/ACES-elle-V2-g10.icc,6aa32668044bd194435dcb6888e2a12139899d7c6cbb2e4ee3dc40f3298296c2,880,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/ACES-elle-V2-g22.icc,c9e20a2c1cdef3d0ff65354a3c14913fb94861975665e8300bdceaede57582b3,880,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
